BUYER_ID,SECTION,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990011156821817,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2223 - CRACKER BISCUIT,SWITCH,PROMO
MEM_9990011156821817,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2223 - CRACKER BISCUIT,SWITCH,NON PROMO
MEM_9990011156821817,BREAD CORNER (BC),6611 - BREAD,6612 - CAKE,SWITCH,NON PROMO
MEM_9990011156821817,BREAKFAST,1223 - PURE COFFEE,1221 - INSTANT COFFEE MIX,SWITCH,PROMO
MEM_9990011156821817,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011156821817,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011156821817,HOUSE HOLD,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990011156821817,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990011156821817,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,PROMO
MEM_9990011156821817,MEDICINE & BABY CARE,3424 - TOOTH PASTE KIDS,3118 - ADULT VITAMINS/SUPLEMENT,SWITCH,NON PROMO
MEM_9990011156821817,MEJA KASIR,4111 - ALKALINE,4633 - LEISURE BAG,SWITCH,NON PROMO
MEM_9990011156821817,MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2118 - GROWING UP MILK PREMIUM,SWITCH,NON PROMO
MEM_9990011156821817,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011156821817,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011156821817,PERSONAL CARE,3231 - WOMEN DEO,3231 - WOMEN DEO,NO_SWITCH,PROMO
MEM_9990011156821817,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990011156821817,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990011156821817,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,PROMO
MEM_9990011158520549,BCTB (FLOOR),1119 - MINERAL WATER GALON,1119 - MINERAL WATER GALON,NO_SWITCH,PROMO
MEM_9990011159171018,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990011159171018,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3331 - BEAUTY COTTON,SWITCH,NON PROMO
MEM_9990011159171018,SNACK,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,PROMO
MEM_9990011159796657,HOUSE HOLD,3714 - LIQUID DETERGENT,3722 - CONCENTRATE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990011160053142,BCTB (FLOOR),1119 - MINERAL WATER GALON,1119 - MINERAL WATER GALON,NO_SWITCH,NON PROMO
MEM_9990011160186242,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2228 - STICK BISCUIT,SWITCH,PROMO
MEM_9990011160186242,CHILLER,1118 - CARBONATED MALT,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990011160186242,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,3615 - ELECTRIC INSECTICIDES,NO_SWITCH,PROMO
MEM_9990011160186242,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,NON PROMO
MEM_9990011160326420,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3724 - IRONING,SWITCH,PROMO
MEM_9990011160326420,MEDICINE & BABY CARE,3416 - BABY LIQUID SOAP,3313 - WET TISSUE,SWITCH,PROMO
MEM_9990011160326420,MILK & DIAPERS,2116 - FOLLOW ON MILK SUPER PREMIUM,2119 - GROWING UP MILK SUPER PREMIUM,SWITCH,PROMO
MEM_9990011163987159,CHILLER,1113 - MINERAL WATER,1156 - RTD COFFEE,SWITCH,PROMO
MEM_9990011163987159,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011163987159,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,SWITCH,PROMO
MEM_9990011163987159,STAPLE NEED,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990011164804123,HOUSE HOLD,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990011164804123,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990011164804123,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,NON PROMO
MEM_9990011164804123,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990011164804123,STAPLE NEED,1612 - PROCESSED PUDDING,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990011164804123,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,NON PROMO
MEM_9990011165752512,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011165752512,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011165752512,CHILLER,1116 - VITAMIN DRINK,1114 - ISOTONIC DRINK,SWITCH,NON PROMO
MEM_9990011165752512,HOUSE HOLD,3516 - DISHWASHING CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990011165752512,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990011165752512,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,PROMO
MEM_9990011165752512,MEDICINE & BABY CARE,3313 - WET TISSUE,3416 - BABY LIQUID SOAP,SWITCH,PROMO
MEM_9990011165752512,PERSONAL CARE,3253 - BODY SCRUB,3253 - BODY SCRUB,NO_SWITCH,PROMO
MEM_9990011165752512,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990011165752512,SNACK,2217 - CORN,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990011165752512,STAPLE NEED,1714 - STOCK SOUP,1622 - COLOURING & FLAVOURING,SWITCH,NON PROMO
MEM_9990011165934422,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3211 - SHAMPOO,SWITCH,PROMO
MEM_9990011166590166,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011166590166,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,PROMO
MEM_9990011166590166,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011166590166,BREAD CORNER (BC),1314 - CHEESE,1314 - CHEESE,NO_SWITCH,PROMO
MEM_9990011166590166,BREAKFAST,1223 - PURE COFFEE,1212 - BAG TEA,SWITCH,PROMO
MEM_9990011166590166,CHILLER,6226 - CHILLED MEAT BALLS,6227 - CHILLED SAUSAGES,SWITCH,PROMO
MEM_9990011166590166,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990011166590166,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011166590166,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011166590166,PERSONAL CARE,3225 - HAND SOAP,3225 - HAND SOAP,NO_SWITCH,PROMO
MEM_9990011166590166,SANITARY ADULT,3323 - PANTYLINERS,3321 - SANITARY NAPKINS WINGS,SWITCH,PROMO
MEM_9990011166590166,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,PROMO
MEM_9990011166590166,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990011166590166,STAPLE NEED,1725 - DRESSING,1625 - COCONUT MILK,SWITCH,NON PROMO
MEM_9990011166590166,TOOTH CARE,3271 - TOOTH BRUSH,3271 - TOOTH BRUSH,NO_SWITCH,PROMO
MEM_9990011166590636,ACCESSORIES,5814 - BEAUTY ACCESSORIES,5814 - BEAUTY ACCESSORIES,NO_SWITCH,NON PROMO
MEM_9990011166590636,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2222 - COOKIES BISCUIT,SWITCH,PROMO
MEM_9990011166590636,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2222 - COOKIES BISCUIT,SWITCH,NON PROMO
MEM_9990011166590636,BREAD CORNER (BC),1312 - CHOCOLATE SPREAD,1312 - CHOCOLATE SPREAD,NO_SWITCH,PROMO
MEM_9990011166590636,BREAKFAST,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,PROMO
MEM_9990011166590636,BREAKFAST,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,NON PROMO
MEM_9990011166590636,CHILLER,2023 - TETRAPACK LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,PROMO
MEM_9990011166590636,CHILLER,2023 - TETRAPACK LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,NON PROMO
MEM_9990011166590636,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990011166590636,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990011166590636,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3446 - BABY LIQUID CLEANSER,SWITCH,PROMO
MEM_9990011166590636,MEJA KASIR,2321 - POCKET CANDY,2332 - BLOCK CHOCOLATE,SWITCH,NON PROMO
MEM_9990011166590636,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,NO_SWITCH,PROMO
MEM_9990011166590636,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990011166590636,SNACK,2212 - POTATOES,2211 - PEANUTS,SWITCH,NON PROMO
MEM_9990011166590636,STAPLE NEED,1611 - POWDER JELLY,1513 - FLOUR,SWITCH,PROMO
MEM_9990011166590636,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,PROMO
MEM_9990011166590636,TOOTH CARE,3275 - TOOTH CARE PACK,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990011166590636,TOY'S,4611 - TOYS,4611 - TOYS,NO_SWITCH,NON PROMO
MEM_9990011166590636,TOY'S,4611 - TOYS,4611 - TOYS,NO_SWITCH,PROMO
MEM_9990011166591991,HOUSE HOLD,3712 - CREAM DETERGENT,3513 - TOILET CLEANER,SWITCH,NON PROMO
MEM_9990011166592890,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,PROMO
MEM_9990011166592890,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011166592890,CHILLER,6227 - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,NO_SWITCH,PROMO
MEM_9990011166592890,HOUSE HOLD,3516 - DISHWASHING CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990011166592890,MEDICINE & BABY CARE,3423 - KIDS LIQUID SOAP,3313 - WET TISSUE,SWITCH,PROMO
MEM_9990011166592890,MEJA KASIR,2332 - BLOCK CHOCOLATE,2321 - POCKET CANDY,SWITCH,NON PROMO
MEM_9990011166592890,MILK & DIAPERS,2121 - BABY CEREAL,2122 - BABY BISCUIT & SNACK,SWITCH,PROMO
MEM_9990011166592890,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990011166592890,SNACK,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,NON PROMO
MEM_9990011166592890,SNACK,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,PROMO
MEM_9990011166592890,STAPLE NEED,1915 - PASTA,1723 - SOY SAUCE,SWITCH,PROMO
MEM_9990011166592890,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,NON PROMO
MEM_9990011166593219,BCTB (FLOOR),1119 - MINERAL WATER GALON,1119 - MINERAL WATER GALON,NO_SWITCH,NON PROMO
MEM_9990011166593219,BREAKFAST,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990011166593219,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990011166593219,MEJA KASIR,2332 - BLOCK CHOCOLATE,2341 - POCKET CHEWING GUM,SWITCH,NON PROMO
MEM_9990011166593219,MILK & DIAPERS,2011 - FAMILY MILK,2011 - FAMILY MILK,NO_SWITCH,PROMO
MEM_9990011166593219,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011166593789,BACKWALL,2411 - SKT (SIGARET KRETEK TANGAN),2412 - SKM (SIGARET KRETEK MESIN) LTLN,SWITCH,NON PROMO
MEM_9990011166593789,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,SWITCH,NON PROMO
MEM_9990011166593789,BREAD CORNER (BC),6612 - CAKE,6611 - BREAD,SWITCH,NON PROMO
MEM_9990011166593789,BREAKFAST,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990011166593789,CHILLER,1154 - RTD TEA,6212 - YOGHURT,SWITCH,PROMO
MEM_9990011166593789,CHILLER,1154 - RTD TEA,6212 - YOGHURT,SWITCH,NON PROMO
MEM_9990011166593789,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,3722 - CONCENTRATE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990011166593789,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990011166593789,MEDICINE & BABY CARE,3313 - WET TISSUE,3313 - WET TISSUE,NO_SWITCH,PROMO
MEM_9990011166593789,MEJA KASIR,2321 - POCKET CANDY,4633 - LEISURE BAG,SWITCH,NON PROMO
MEM_9990011166593789,MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122 - BABY BISCUIT & SNACK,NO_SWITCH,NON PROMO
MEM_9990011166593789,MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122 - BABY BISCUIT & SNACK,NO_SWITCH,PROMO
MEM_9990011166593789,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011166593789,PERSONAL CARE,3231 - WOMEN DEO,3211 - SHAMPOO,SWITCH,PROMO
MEM_9990011166593789,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3323 - PANTYLINERS,SWITCH,PROMO
MEM_9990011166593789,SNACK,2213 - EXTRUDED & PELLET,2214 - TRADITIONAL SNACK,SWITCH,PROMO
MEM_9990011166593789,STAPLE NEED,1511 - RICE,1716 - FLOUR SEASONING,SWITCH,PROMO
MEM_9990011166593789,STAPLE NEED,1511 - RICE,1716 - FLOUR SEASONING,SWITCH,NON PROMO
MEM_9990011166967393,BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2301 - JELLY & PUDDING,NO_SWITCH,PROMO
MEM_9990011166967393,CHILLER,6212 - YOGHURT,6227 - CHILLED SAUSAGES,SWITCH,PROMO
MEM_9990011166967393,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011166967393,MEDICINE & BABY CARE,"3415 - BABY LOTION, OIL & CREAM",3132 - TELON OIL,SWITCH,PROMO
MEM_9990011166967393,MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122 - BABY BISCUIT & SNACK,NO_SWITCH,PROMO
MEM_9990011166967393,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011166967393,PERSONAL CARE,3211 - SHAMPOO,3282 - DISPOSABLE RAZOR,SWITCH,PROMO
MEM_9990011166967393,STAPLE NEED,1716 - FLOUR SEASONING,1716 - FLOUR SEASONING,NO_SWITCH,PROMO
MEM_9990011167053226,HOUSE HOLD,3516 - DISHWASHING CLEANER,3721 - BLEACH,SWITCH,PROMO
MEM_9990011167053226,STAPLE NEED,1512 - SUGAR,1812 - CANNED SEAFOOD,SWITCH,NON PROMO
MEM_9990011167131059,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990011167384322,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990011167384322,CHILLER,1156 - RTD COFFEE,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990011167384322,PERSONAL CARE,3231 - WOMEN DEO,3235 - MEN DEO ROLL ON,SWITCH,PROMO
MEM_9990011167485000,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011167485000,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,2224 - MARIE BISCUIT,SWITCH,PROMO
MEM_9990011167485000,BREAKFAST,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,NON PROMO
MEM_9990011167485000,CHILLER,6212 - YOGHURT,1113 - MINERAL WATER,SWITCH,PROMO
MEM_9990011167485000,HOUSE HOLD,3511 - FLOOR CLEANER,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990011167485000,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990011167485000,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131 - TRADITIONAL & CHINESE,NO_SWITCH,PROMO
MEM_9990011167485000,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131 - TRADITIONAL & CHINESE,NO_SWITCH,NON PROMO
MEM_9990011167485000,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,3432 - PANTS DIAPERS,SWITCH,PROMO
MEM_9990011167485000,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990011167485000,SNACK,2213 - EXTRUDED & PELLET,2217 - CORN,SWITCH,PROMO
MEM_9990011167485000,STAPLE NEED,1915 - PASTA,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990011167485000,TISSUE,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,PROMO
MEM_9990011167485000,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990011167901353,BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2222 - COOKIES BISCUIT,SWITCH,NON PROMO
MEM_9990011167901353,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990011167901353,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,NON PROMO
MEM_9990011167901353,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3121 - PLESTER,SWITCH,PROMO
MEM_9990011167901353,MEJA KASIR,2321 - POCKET CANDY,4633 - LEISURE BAG,SWITCH,NON PROMO
MEM_9990011167901353,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,PROMO
MEM_9990011167901695,BREAKFAST,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990011167901695,CHILLER,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,PROMO
MEM_9990011167901695,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011167901695,PERSONAL CARE,3237 - MEN BODY SPRAY,3211 - SHAMPOO,SWITCH,PROMO
MEM_9990011167907559,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011167907559,NOODLE,1913 - INSTANT RICE NOODLE,1914 - PREPARED NOODLE,SWITCH,NON PROMO
MEM_9990011167907559,PERSONAL CARE,3252 - BODY SERUM,3211 - SHAMPOO,SWITCH,PROMO
MEM_9990011167907559,SNACK,2215 - CASSAVA,2213 - EXTRUDED & PELLET,SWITCH,PROMO
MEM_9990011167907559,STAPLE NEED,1511 - RICE,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990011167907559,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990011167907787,CHILLER,1115 - REMEDIES DRINK,1113 - MINERAL WATER,SWITCH,PROMO
MEM_9990011168006100,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011168006100,BREAD CORNER (BC),1312 - CHOCOLATE SPREAD,1312 - CHOCOLATE SPREAD,NO_SWITCH,NON PROMO
MEM_9990011168006100,CHILLER,2023 - TETRAPACK LIQUID MILK,6212 - YOGHURT,SWITCH,NON PROMO
MEM_9990011168006100,CHILLER,2023 - TETRAPACK LIQUID MILK,6212 - YOGHURT,SWITCH,PROMO
MEM_9990011168006100,HOUSE HOLD,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990011168006100,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3115 - ADULT COUGH MEDICINE,SWITCH,NON PROMO
MEM_9990011168006100,PERSONAL CARE,3251 - BODY LOTION,3221 - BAR SOAP,SWITCH,NON PROMO
MEM_9990011168006100,PERSONAL CARE,3251 - BODY LOTION,3221 - BAR SOAP,SWITCH,PROMO
MEM_9990011168006100,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990011168006100,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990011168006100,SNACK,2212 - POTATOES,2213 - EXTRUDED & PELLET,SWITCH,PROMO
MEM_9990011168006100,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990011168053700,BISC & CONFECTIONARY,2228 - STICK BISCUIT,2224 - MARIE BISCUIT,SWITCH,NON PROMO
MEM_9990011168053700,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011168053700,CHILLER,2023 - TETRAPACK LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,PROMO
MEM_9990011168107937,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011168107937,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,2227 - WAFER BISCUIT,SWITCH,PROMO
MEM_9990011168107937,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990011168107937,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011168107937,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3334 - REGULER COTTON BUD,SWITCH,NON PROMO
MEM_9990011168107937,PERSONAL CARE,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990011168107937,TOOTH CARE,3271 - TOOTH BRUSH,3271 - TOOTH BRUSH,NO_SWITCH,PROMO
MEM_9990011168158212,STAPLE NEED,1714 - STOCK SOUP,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990011168211398,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011168211398,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011168211398,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011168250100,BISC & CONFECTIONARY,2228 - STICK BISCUIT,2223 - CRACKER BISCUIT,SWITCH,NON PROMO
MEM_9990011168250100,HOUSE HOLD,3513 - TOILET CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990011168250100,STAPLE NEED,1513 - FLOUR,1523 - MARGARINE & BUTTER,SWITCH,PROMO
MEM_9990011168250100,TISSUE,3312 - HOUSE HOLD TISSUE,3312 - HOUSE HOLD TISSUE,NO_SWITCH,PROMO
MEM_9990011168277348,BISC & CONFECTIONARY,2227 - WAFER BISCUIT,2222 - COOKIES BISCUIT,SWITCH,PROMO
MEM_9990011168277348,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3614 - LOTION INSECTICIDES,SWITCH,PROMO
MEM_9990011168277348,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990011168277348,STAPLE NEED,1512 - SUGAR,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990011168350116,BISC & CONFECTIONARY,2323 - BAG CANDY,2323 - BAG CANDY,NO_SWITCH,NON PROMO
MEM_9990011168350116,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990011168350116,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990011168350116,MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,NO_SWITCH,PROMO
MEM_9990011168350116,MEJA KASIR,2321 - POCKET CANDY,2341 - POCKET CHEWING GUM,SWITCH,NON PROMO
MEM_9990011168350116,MISC & STATIONARY,4121 - BULBS,4121 - BULBS,NO_SWITCH,NON PROMO
MEM_9990011168350116,PERSONAL CARE,3221 - BAR SOAP,3221 - BAR SOAP,NO_SWITCH,PROMO
MEM_9990011168350116,SNACK,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,NON PROMO
MEM_9990011168350116,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990011168350344,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011168350344,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
