SECTION,CATEGORY,SUBCATEGORY,BRAND,SEGMENT_VALUE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_BEFORE,SPB_AFTER,SPB_BEFORE,SPT_AFTER,SPT_BEFORE,BUYER_COUNT_GROWTH,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_GROWTH,SPT_GROWTH,SPB_GROWTH,SEGMENT_TYPE,VERSI
BREAD CORNER (BC),6611 - BREAD,6611B - SWEET BREAD,SARI ROTI,BASIC,1.27,1.24,459.67,382.0,1077.0,633.0,1.28,1.21,8131.0,7526.0,6352.0,6220.0,0.7014,0.0242,0.2033,0.0579,0.0212,0.0804,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611B - SWEET BREAD,SARI ROTI,MIX,1.17,1.14,242.33,204.5,577.0,346.0,1.26,1.18,7400.0,6737.0,5873.0,5709.0,0.6676,0.0263,0.185,0.0678,0.0287,0.0984,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611B - SWEET BREAD,SARI ROTI,OTHERS,1.18,,11.0,,29.0,,1.14,,16167.0,,14182.0,,,,,,,,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611C - SANDWICH BREAD,MY ROTI,BASIC,1.76,1.58,475.0,278.5,1057.0,440.0,1.35,1.27,10757.0,9110.0,7968.0,7173.0,1.4023,0.1139,0.7056,0.063,0.1108,0.1808,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611C - SANDWICH BREAD,SARI ROTI,BASIC,1.36,1.36,1120.67,1159.5,2568.0,1901.0,1.31,1.22,10572.0,9862.0,8070.0,8084.0,0.3509,0.0,-0.0335,0.0738,-0.0017,0.072,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611C - SANDWICH BREAD,SARI ROTI,FRUIT,1.16,1.04,343.0,100.0,841.0,186.0,1.22,1.08,7481.0,6599.0,6132.0,6110.0,3.5215,0.1154,2.43,0.1296,0.0036,0.1337,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611C - SANDWICH BREAD,SARI ROTI,UNIQUE,,1.02,,31.0,,60.0,,1.03,,5233.0,,5081.0,,,,,,,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,MY ROTI,BASIC,1.06,1.08,392.67,378.0,930.0,625.0,1.27,1.21,22325.0,21355.0,17579.0,17649.0,0.488,-0.0185,0.0388,0.0496,-0.004,0.0454,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,MY ROTI,MIX,1.08,1.08,382.33,423.5,891.0,701.0,1.29,1.21,22563.0,21141.0,17491.0,17472.0,0.271,0.0,-0.0972,0.0661,0.0011,0.0673,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,MY ROTI,ORIGINAL,1.0,1.0,0.33,9.0,1.0,17.0,1.0,1.06,9500.0,10070.0,9500.0,9500.0,-0.9412,0.0,-0.9633,-0.0566,0.0,-0.0566,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,PAROTI,BASIC,1.09,1.08,38.67,61.5,101.0,116.0,1.15,1.06,8743.0,8023.0,7603.0,7569.0,-0.1293,0.0093,-0.3712,0.0849,0.0045,0.0897,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,PAROTI,ORIGINAL,1.22,1.2,809.33,738.5,1874.0,1208.0,1.3,1.22,17044.0,15888.0,13111.0,13023.0,0.5513,0.0167,0.0959,0.0656,0.0068,0.0728,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,ROYAL BAKERY,BASIC,1.03,1.05,20.67,19.5,48.0,32.0,1.29,1.22,30893.0,29756.0,23948.0,24390.0,0.5,-0.019,0.06,0.0574,-0.0181,0.0382,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,ROYAL BAKERY,MIX,1.06,1.08,37.33,18.0,98.0,36.0,1.14,1.0,28101.0,25133.0,24650.0,25133.0,1.7222,-0.0185,1.0739,0.14,-0.0192,0.1181,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,SARI ROTI,BASIC,1.1,1.1,1583.0,1576.5,3741.0,2627.0,1.27,1.2,20354.0,19206.0,16027.0,16005.0,0.4241,0.0,0.0041,0.0583,0.0014,0.0598,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,SARI ROTI,MIX,1.06,1.04,593.67,638.0,1545.0,1154.0,1.15,1.11,21715.0,20587.0,18883.0,18547.0,0.3388,0.0192,-0.0695,0.036,0.0181,0.0548,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6611 - BREAD,6611D - PULL APART BREAD,SARI ROTI,ORIGINAL,1.01,1.0,60.67,61.5,161.0,120.0,1.13,1.02,12498.0,11262.0,11060.0,11041.0,0.3417,0.01,-0.0135,0.1078,0.0017,0.1097,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,AICE,OTHERS,1.36,,3.67,,10.0,,1.1,,7500.0,,6818.0,,,,,,,,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,MY ROTI,BASIC,1.09,1.07,51.0,41.5,133.0,76.0,1.15,1.09,11924.0,11104.0,10369.0,10187.0,0.75,0.0187,0.2289,0.055,0.0179,0.0738,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,MY ROTI,FRUIT,1.25,1.27,43.33,43.0,85.0,56.0,1.53,1.54,18112.0,18543.0,11838.0,12041.0,0.5179,-0.0157,0.0077,-0.0065,-0.0169,-0.0232,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,PAROTI,BASIC,1.28,1.15,23.67,10.0,60.0,18.0,1.18,1.11,9074.0,7659.0,7690.0,6900.0,2.3333,0.113,1.367,0.0631,0.1145,0.1847,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,SARI KUE,BASIC,1.23,1.24,560.67,461.5,1312.0,771.0,1.28,1.2,10386.0,10142.0,8114.0,8452.0,0.7017,-0.0081,0.2149,0.0667,-0.04,0.0241,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,SARI KUE,FRUIT,1.12,1.18,100.0,151.5,241.0,238.0,1.24,1.27,8358.0,9003.0,6740.0,7089.0,0.0126,-0.0508,-0.3399,-0.0236,-0.0492,-0.0716,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,SARI KUE,MIX,1.11,1.11,119.0,83.0,298.0,148.0,1.2,1.12,10098.0,9651.0,8415.0,8617.0,1.0135,0.0,0.4337,0.0714,-0.0234,0.0463,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,SARI KUE,ORIGINAL,1.09,1.1,133.67,141.0,339.0,254.0,1.18,1.11,10183.0,9282.0,8630.0,8362.0,0.3346,-0.0091,-0.052,0.0631,0.032,0.0971,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,SARI KUE,OTHERS,,1.04,,25.5,,48.0,,1.06,,10465.0,,9873.0,,,,,,,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612A - CAKE,SARI KUE,UNIQUE,1.11,1.09,59.33,66.0,148.0,120.0,1.2,1.1,8009.0,7200.0,6674.0,6545.0,0.2333,0.0183,-0.1011,0.0909,0.0197,0.1124,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612B - STEAM CAKE,MY ROTI,BASIC,1.47,1.39,305.33,238.5,618.0,368.0,1.48,1.3,20721.0,17165.0,14001.0,13204.0,0.6793,0.0576,0.2802,0.1385,0.0604,0.2072,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612B - STEAM CAKE,MY ROTI,FRUIT,1.15,1.02,37.0,24.5,83.0,39.0,1.34,1.26,14680.0,12214.0,10955.0,9694.0,1.1282,0.1275,0.5102,0.0635,0.1301,0.2019,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612B - STEAM CAKE,MY ROTI,MIX,1.13,1.04,22.67,24.0,44.0,37.0,1.55,1.3,16673.0,12865.0,10757.0,9896.0,0.1892,0.0865,-0.0554,0.1923,0.087,0.296,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612B - STEAM CAKE,MY ROTI,OTHERS,1.08,,59.67,,149.0,,1.2,,12355.0,,10296.0,,,,,,,,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612B - STEAM CAKE,MY ROTI,UNIQUE,1.09,1.09,59.67,45.5,130.0,77.0,1.38,1.18,14282.0,12195.0,10349.0,10335.0,0.6883,0.0,0.3114,0.1695,0.0014,0.1711,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612B - STEAM CAKE,PAROTI,BASIC,1.31,1.57,56.0,3.5,134.0,6.0,1.25,1.17,6548.0,7355.0,5238.0,6286.0,21.3333,-0.1656,15.0,0.0684,-0.1667,-0.1097,Variant/Flavor,NOT_TRIAL
BREAD CORNER (BC),6612 - CAKE,6612B - STEAM CAKE,PAROTI,FRUIT,1.1,,30.67,,50.0,,1.84,,14140.0,,7685.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1111 - ENERGY DRINK,1111A - ENERGY DRINK LIQUID BOTTLE  100-250ML,HEMAVITON,ORIGINAL,1.29,1.51,14.0,37.0,29.0,62.0,1.45,1.19,12585.0,12217.0,8679.0,10266.0,-0.5323,-0.1457,-0.6216,0.2185,-0.1546,0.0301,Variant/Flavor,NOT_TRIAL
CHILLER,1111 - ENERGY DRINK,1111A - ENERGY DRINK LIQUID BOTTLE  100-250ML,KRATING DAENG,ORIGINAL,1.33,1.5,61.0,65.5,138.0,95.0,1.33,1.38,12040.0,13855.0,9053.0,10040.0,0.4526,-0.1133,-0.0687,-0.0362,-0.0983,-0.131,Variant/Flavor,NOT_TRIAL
CHILLER,1111 - ENERGY DRINK,1111A - ENERGY DRINK LIQUID BOTTLE  100-250ML,M-150,ORIGINAL,1.36,1.42,15.0,16.5,40.0,27.0,1.12,1.22,10013.0,11450.0,8940.0,9385.0,0.4815,-0.0423,-0.0909,-0.082,-0.0474,-0.1255,Variant/Flavor,NOT_TRIAL
CHILLER,1111 - ENERGY DRINK,1111A - ENERGY DRINK LIQUID BOTTLE  100-250ML,NEO HORMOVITON,ORIGINAL,1.11,1.23,26.67,24.0,58.0,40.0,1.38,1.2,9990.0,9584.0,7239.0,7987.0,0.45,-0.0976,0.1113,0.15,-0.0937,0.0424,Variant/Flavor,NOT_TRIAL
CHILLER,1111 - ENERGY DRINK,1111B - ENERGY DRINK LIQUID CAN 200-350ML,EXTRA JOSS,ORIGINAL,1.34,1.73,21.33,31.0,58.0,52.0,1.1,1.19,12574.0,17456.0,11431.0,14669.0,0.1154,-0.2254,-0.3119,-0.0756,-0.2207,-0.2797,Variant/Flavor,NOT_TRIAL
CHILLER,1111 - ENERGY DRINK,1111B - ENERGY DRINK LIQUID CAN 200-350ML,M-150,ORIGINAL,1.31,1.2,10.67,5.0,29.0,10.0,1.1,1.0,12128.0,10080.0,11025.0,10080.0,1.9,0.0917,1.134,0.1,0.0938,0.2032,Variant/Flavor,NOT_TRIAL
CHILLER,1111 - ENERGY DRINK,1111B - ENERGY DRINK LIQUID CAN 200-350ML,RED BULL,ORIGINAL,1.22,1.05,21.0,30.0,58.0,55.0,1.09,1.09,15997.0,16633.0,14676.0,15260.0,0.0545,0.1619,-0.3,0.0,-0.0383,-0.0382,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,A&W,COLA,1.23,1.24,32.67,39.0,82.0,68.0,1.2,1.15,10361.0,9980.0,8634.0,8678.0,0.2059,-0.0081,-0.1623,0.0435,-0.0051,0.0382,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,COCA COLA,COLA,1.47,1.5,11.33,8.0,27.0,16.0,1.26,1.0,12852.0,10262.0,10200.0,10262.0,0.6875,-0.02,0.4162,0.26,-0.006,0.2524,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,COCA COLA,OTHERS,1.06,1.0,21.0,16.5,61.0,31.0,1.03,1.06,17320.0,10867.0,16816.0,10252.0,0.9677,0.06,0.2727,-0.0283,0.6403,0.5938,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,FANTA,OTHERS,1.0,,1.0,,3.0,,1.0,,135000.0,,135000.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,KOPI KENANGAN,FRUIT,1.79,1.98,26.0,33.0,63.0,47.0,1.24,1.4,16248.0,20285.0,13103.0,14489.0,0.3404,-0.096,-0.2121,-0.1143,-0.0957,-0.199,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,SCHWEPPES,ORIGINAL,12.0,,0.67,,1.0,,2.0,,156000.0,,78000.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,SPRITE,OTHERS,1.0,1.0,1.33,1.0,4.0,1.0,1.0,2.0,135000.0,279800.0,135000.0,139900.0,3.0,0.0,0.33,-0.5,-0.035,-0.5175,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112B - CARBONATED DRINK CAN 300-330ML,F&N,OTHERS,1.5,,1.33,,4.0,,1.0,,11850.0,,11850.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112B - CARBONATED DRINK CAN 300-330ML,POLARIS,ORIGINAL,,1.43,,10.5,,21.0,,1.0,,9476.0,,9476.0,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,BIG,FRUIT,1.53,,26.0,,71.0,,1.1,,6695.0,,6086.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,COCA COLA,COLA,1.37,1.63,169.67,180.0,380.0,269.0,1.34,1.34,9820.0,12124.0,7328.0,9048.0,0.4126,-0.1595,-0.0574,0.0,-0.1901,-0.19,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,COCA COLA,OTHERS,1.14,1.0,2.33,12.5,7.0,20.0,1.0,1.25,4000.0,4525.0,4000.0,3620.0,-0.65,0.14,-0.8136,-0.2,0.105,-0.116,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,FANTA,FRUIT,1.32,1.45,109.33,108.5,290.0,196.0,1.13,1.11,8370.0,9150.0,7407.0,8243.0,0.4796,-0.0897,0.0076,0.018,-0.1014,-0.0852,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,NIPIS MADU,FRUIT,1.4,1.78,221.0,240.5,551.0,402.0,1.2,1.2,7010.0,8827.0,5842.0,7356.0,0.3706,-0.2135,-0.0811,0.0,-0.2058,-0.2058,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,PROMO MARKETING,OTHERS,1.35,1.06,735.33,2617.0,1397.0,2569.0,1.58,2.04,12315.0,12454.0,7794.0,6105.0,-0.4562,0.2736,-0.719,-0.2255,0.2767,-0.0112,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,SPRITE,FRUIT,1.0,1.02,17.67,22.5,46.0,42.0,1.15,1.07,6121.0,5749.0,5323.0,5373.0,0.0952,-0.0196,-0.2147,0.0748,-0.0093,0.0647,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,SPRITE,SPRITE,1.23,1.31,137.0,144.5,369.0,261.0,1.11,1.11,7480.0,7821.0,6739.0,7046.0,0.4138,-0.0611,-0.0519,0.0,-0.0436,-0.0436,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112C - CARBONATED DRINK PET 250-450 ML,TEBS,FRUIT,1.33,1.38,1.0,32.0,3.0,54.0,1.0,1.19,5200.0,6402.0,5200.0,5380.0,-0.9444,-0.0362,-0.9688,-0.1597,-0.0335,-0.1878,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112D - CARBONATED DRINK PET 425-500ML,CHI FOREST,FRUIT FLAVOR,1.15,1.23,99.33,76.5,222.0,125.0,1.34,1.22,14693.0,14577.0,10965.0,11948.0,0.776,-0.065,0.2984,0.0984,-0.0823,0.008,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112E - CARBONATED DRINK PET 1000-1800ML,BIG,COLA,,1.0,,1.0,,2.0,,1.0,,13400.0,,13400.0,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112E - CARBONATED DRINK PET 1000-1800ML,COCA COLA,COLA,1.24,1.24,177.0,227.0,369.0,369.0,1.44,1.23,19094.0,18187.0,13260.0,14786.0,0.0,0.0,-0.2203,0.1707,-0.1032,0.0499,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112E - CARBONATED DRINK PET 1000-1800ML,FANTA,FRUIT,1.27,1.29,110.33,173.0,272.0,310.0,1.22,1.12,16563.0,17240.0,13576.0,15393.0,-0.1226,-0.0155,-0.3623,0.0893,-0.118,-0.0393,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112E - CARBONATED DRINK PET 1000-1800ML,PROMO MARKETING,OTHERS,1.2,1.05,429.0,1143.0,849.0,1338.0,1.52,1.71,26361.0,24520.0,17343.0,14339.0,-0.3655,0.1429,-0.6247,-0.1111,0.2095,0.0751,Variant/Flavor,NOT_TRIAL
CHILLER,1112 - CARBONATED DRINK,1112E - CARBONATED DRINK PET 1000-1800ML,SPRITE,FRUIT,1.31,1.41,71.67,139.5,178.0,250.0,1.21,1.12,17676.0,20302.0,14608.0,18127.0,-0.288,-0.0709,-0.4862,0.0804,-0.1941,-0.1293,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,ALFAMART,ORIGINAL,9.39,9.28,219.67,242.0,504.0,370.0,1.31,1.31,24686.0,25797.0,18844.0,19692.0,0.3622,0.0119,-0.0923,0.0,-0.0431,-0.0431,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,AMIDIS,OTHERS,1.56,,5.33,,15.0,,1.07,,50658.0,,47344.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,AQUA,ORIGINAL,14.4,8.27,64.33,61.5,156.0,115.0,1.24,1.07,56765.0,28199.0,45778.0,26354.0,0.3565,0.7412,0.046,0.1589,0.737,1.013,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,AQUVIVA,OTHERS,2.6,,40.33,,101.0,,1.2,,34735.0,,28946.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,CRYSTALIN,OTHERS,1.55,1.39,11.0,11.5,23.0,17.0,1.43,1.35,88370.0,76615.0,61797.0,56752.0,0.3529,0.1151,-0.0435,0.0593,0.0889,0.1534,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,LE MINERALE,ORIGINAL,10.33,10.41,81.67,92.0,209.0,167.0,1.17,1.1,39985.0,36936.0,34175.0,33578.0,0.2515,-0.0077,-0.1123,0.0636,0.0178,0.0825,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,PRIMA,OTHERS,1.0,1.09,2.0,5.5,6.0,10.0,1.0,1.1,41567.0,47440.0,41567.0,43127.0,-0.4,-0.0826,-0.6364,-0.0909,-0.0362,-0.1238,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113B - MINERAL WATER PET 330-400ML,RON 88,OTHERS,24.0,,0.33,,1.0,,1.0,,33600.0,,33600.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,ALFAMART,ORIGINAL,6.41,7.42,544.33,575.5,1076.0,823.0,1.52,1.4,22660.0,23358.0,14908.0,16684.0,0.3074,-0.1361,-0.0542,0.0857,-0.1064,-0.0299,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,AMIDIS,OTHERS,1.57,,2.33,,7.0,,1.0,,107486.0,,107486.0,,,,,,,,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,AQUA,ORIGINAL,2.9,2.74,548.33,713.5,1288.0,1126.0,1.28,1.27,14842.0,14007.0,11595.0,11029.0,0.1439,0.0584,-0.2315,0.0079,0.0513,0.0596,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,AQUVIVA,ORIGINAL,1.92,1.58,523.0,271.5,1212.0,453.0,1.29,1.2,8709.0,6665.0,6751.0,5554.0,1.6755,0.2152,0.9263,0.075,0.2155,0.3067,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,CRYSTALIN,ORIGINAL,2.02,1.89,274.0,213.5,644.0,367.0,1.28,1.16,8681.0,7466.0,6782.0,6436.0,0.7548,0.0688,0.2834,0.1034,0.0538,0.1627,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,CRYSTALIN,OTHERS,1.4,1.73,14.33,5.5,38.0,10.0,1.13,1.1,81097.0,96900.0,71767.0,88091.0,2.8,-0.1908,1.6055,0.0273,-0.1853,-0.1631,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,JIWATER,ORIGINAL,1.57,1.35,43.33,10.0,112.0,17.0,1.16,1.18,8192.0,7168.0,7062.0,6075.0,5.5882,0.163,3.333,-0.0169,0.1625,0.1429,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,LE MINERALE,ORIGINAL,2.61,2.69,682.0,823.5,1573.0,1361.0,1.3,1.21,12904.0,12266.0,9926.0,10137.0,0.1558,-0.0297,-0.1718,0.0744,-0.0208,0.052,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,NESTLE,ORIGINAL,2.79,2.32,323.67,302.0,740.0,499.0,1.31,1.21,14297.0,10629.0,10914.0,8784.0,0.483,0.2026,0.0718,0.0826,0.2425,0.3451,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,PRIMA,ORIGINAL,3.69,3.72,207.0,240.0,455.0,361.0,1.36,1.33,15274.0,15001.0,11231.0,11279.0,0.2604,-0.0081,-0.1375,0.0226,-0.0043,0.0182,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,PRIMA,OTHERS,1.91,1.71,3.67,3.5,10.0,7.0,1.1,1.0,87990.0,81857.0,79991.0,81857.0,0.4286,0.117,0.0486,0.1,-0.0228,0.0749,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113C - MINERAL WATER PET 500-750ML,VIT,ORIGINAL,1.42,1.68,25.67,49.0,71.0,89.0,1.08,1.1,5194.0,6372.0,4809.0,5793.0,-0.2022,-0.1548,-0.4761,-0.0182,-0.1699,-0.1849,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113D - MINERAL WATER PET 1-1.5L,ALFAMART,ORIGINAL,3.01,3.51,458.33,511.0,890.0,705.0,1.54,1.45,23328.0,24737.0,15148.0,17060.0,0.2624,-0.1425,-0.1031,0.0621,-0.1121,-0.057,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113D - MINERAL WATER PET 1-1.5L,AQUA,ORIGINAL,2.23,1.97,299.0,363.5,636.0,550.0,1.41,1.32,21957.0,17996.0,15572.0,13633.0,0.1564,0.132,-0.1774,0.0682,0.1422,0.2201,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113D - MINERAL WATER PET 1-1.5L,AQUVIVA,ORIGINAL,1.5,1.54,245.33,88.0,569.0,151.0,1.29,1.17,12394.0,11484.0,9608.0,9815.0,2.7682,-0.026,1.7878,0.1026,-0.0211,0.0792,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113D - MINERAL WATER PET 1-1.5L,CRYSTALIN,ORIGINAL,2.13,2.08,301.67,303.0,540.0,374.0,1.68,1.62,21959.0,20584.0,13071.0,12706.0,0.4439,0.024,-0.0044,0.037,0.0287,0.0668,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113D - MINERAL WATER PET 1-1.5L,CRYSTALIN,OTHERS,1.14,1.4,12.33,10.0,27.0,18.0,1.37,1.11,82181.0,81946.0,59986.0,73825.0,0.5,-0.1857,0.233,0.2342,-0.1875,0.0029,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113D - MINERAL WATER PET 1-1.5L,LE MINERALE,ORIGINAL,2.39,2.42,433.33,517.5,933.0,744.0,1.39,1.39,22918.0,22357.0,16488.0,16084.0,0.254,-0.0124,-0.1626,0.0,0.0251,0.0251,Variant/Flavor,NOT_TRIAL
CHILLER,1113 - MINERAL WATER,1113D - MINERAL WATER PET 1-1.5L,NESTLE,ORIGINAL,3.08,2.95,205.67,256.5,439.0,337.0,1.41,1.52,30449.0,30582.0,21595.0,20120.0,0.3027,0.0441,-0.1982,-0.0724,0.0733,-0.0043,Variant/Flavor,NOT_TRIAL
